,comm_1
1750,1248318315031924737
1751,1142781834721419265
1752,755296902
1753,2218598620
1754,1091857643298275328
1755,535568675
1756,1370482376564965382
1757,864900399786057728
1758,175933707
1759,891981590427054083
1760,488116078
1761,1295419630765387777
1762,2800235369
1763,329435258
1764,2750753050
1765,171495770
1766,1084208924
1767,141298600
1768,757670977778114561
1769,191698882
1770,3884826857
1771,1053743475966074881
1772,755639394
1773,1032092392890032128
1774,442098374
1775,170142150
1776,1723451155
1777,294905883
1778,155011665
1779,1006387781629894656
1780,314667113
1781,1082350384176353281
1782,268449784
1783,147704163
1784,344196055
1785,226356761
1786,586214102
1787,1271352148362776576
1788,4127801056
1789,26785429
1790,1860302834
1791,867022580
1792,1091819760269099015
1793,118513744
1794,573115204
1795,262963529
1796,251393033
1797,2302051538
1798,2377968728
1799,1202529474
1800,2394972941
1801,4800209955
1802,1012679506400825344
1803,1278838453
1804,1215300917588910080
1805,1328462361229975552
1806,1303510098468372488
1807,4393416809
1808,1268170616445767680
1809,279721295
1810,253367014
1811,1094966021465751553
1812,186949989
1813,1344653507585040390
1814,1013846859872395265
1815,1140378048807784449
1816,490785642
1817,891375166080655361
1818,1587507522
1819,1528669764
1820,292462547
1821,410377491
1822,176592046
1823,136102395
1824,24905712
1825,138900965
1826,1329942905461616641
1827,1633455186
1828,1227622030415147009
1829,35806176
1830,1350806618276036612
1831,1115278234147364864
1832,1183974626
1833,944669602633736192
1834,3027450279
1835,331899332
1836,804579821913337856
1837,16552669
1838,187067988
1839,1206346406
1840,1088144136119742466
1841,1226502419988828161
1842,305390521
1843,365688694
1844,147755622
1845,1284915539152908288
1846,174847283
1847,783865884804775936
1848,345509382
1849,118964561
1850,1162070841561092102
1851,2332162021
1852,225145116
1853,4158425415
1854,2355010883
1855,144463107
1856,242705790
1857,409480089
1858,40684679
1859,1263919738708770822
1860,325010888
1861,2947276901
1862,277717219
1863,208707718
1864,2893492641
1865,1022135092028866563
1866,105992208
1867,1082733009105809415
1868,196362385
1869,1009684643703066624
1870,1189085849713025024
1871,154233651
1872,155779487
1873,169637367
1874,594798576
1875,771125846291677184
1876,625235615
1877,2677993811
1878,99709289
1879,835152516392316930
1880,4064587697
1881,1012274454
1882,1311746883526766594
1883,1362223376576770051
1884,711542738160914432
1885,806565787347648513
1886,3352557767
1887,254310662
1888,963622026425569282
1889,4071661757
1890,1345769429951508486
1891,816727661829640203
1892,538437261
1893,150661483
1894,909260043727638529
1895,3306948551
1896,1576010624
1897,112445545
1898,136838022
1899,4893454060
1900,1310144829477785601
1901,1897519646
1902,1012013675975184384
1903,1244597798
1904,1080352563218841601
1905,183360370
1906,709039606596046848
1907,20812292
1908,14525749
1909,777979589108768769
1910,274997627
1911,196881352
1912,117782091
1913,552328980
1914,343451265
1915,2478740644
1916,1227609854707150848
1917,2337452678
1918,176912858
1919,175018244
1920,419525370
1921,155735528
1922,1204238669869129728
1923,893536148865376256
1924,1144795344301187075
1925,2266520852
1926,140919804
1927,4197591263
1928,2416599031
1929,1062051442356297728
1930,86587382
1931,260777236
1932,201680476
1933,1162046357210828800
1934,1546039261
1935,29022242
1936,1281199647323828225
1937,2416376876
1938,2582526618
1939,2477247393
1940,161134257
1941,139576290
1942,18116742
1943,1268217503811067905
1944,432000251
1945,4776573621
1946,941369008338677761
1947,3448052957
1948,1207662978205663233
1949,186895623
1950,3911458251
1951,234441059
1952,75129598
1953,1239952087527706634
1954,208696168
1955,1293198597874491393
1956,790378241185968128
1957,2385126518
1958,770235201817604096
1959,1351278834147069953
1960,1277609374446387200
1961,1353478568660135942
1962,1553190722
1963,191963043
1964,713793057062318080
1965,785612142128959488
1966,795629812018802688
1967,146525576
1968,171011907
1969,83714354
1970,2746909648
1971,424533842
1972,194378159
1973,1083233024
1974,150045978
1975,334342857
1976,2231464864
1977,277247559
1978,1075758796465717249
1979,731269959846899713
1980,150535250
1981,82653916
1982,111938861
1983,831689362001764352
1984,155388668
1985,125069588
1986,134268923
1987,138836451
1988,1080480764653912064
1989,2795726721
1990,756202151500742656
1991,820267261479030786
1992,1352600401
1993,1069380884
1994,197219397
1995,136512552
1996,237845376
1997,717442689101348866
1998,2940293674
1999,21111224
2000,1030063258768691200
2001,2870958821
2002,1042838120771801088
2003,814373666
2004,221138047
2005,1247989374819741699
2006,1299503479539597318
2007,186132731
2008,120285404
2009,164824570
2010,319258203
2011,144700299
2012,261940448
2013,285079466
2014,324661794
2015,898227758744182784
2016,818720437
2017,39237092
2018,18476225
2019,881914439645233152
2020,142742960
2021,2250684742
2022,2544243368
2023,179652838
2024,202884758
2025,34034287
2026,2253534297
2027,1131243011734687744
2028,48153465
2029,95674094
2030,936944242013949953
2031,2755967921
2032,4812945322
2033,208581183
2034,1044603419904933889
2035,473808536
2036,1078694346524889088
2037,1280216807119425538
2038,2936992948
2039,1175531363568619522
2040,169100037
2041,346212709
2042,1259623032282386433
2043,844231450530648064
2044,109597254
2045,2530431493
2046,583034380
2047,341038565
2048,176605247
2049,441003091
2050,523443923
2051,4483796482
2052,3931435583
2053,208646224
2054,334004566
2055,2984514437
2056,1150867165677010951
2057,904591491070386176
2058,171901333
2059,584253486
2060,1272526019262656514
2061,180759786
2062,441257855
2063,1241264754
2064,395562273
2065,701104425935495168
2066,2155363015
2067,131208277
2068,1687368936
2069,179596600
2070,2285364900
2071,3028713425
2072,720699100627406852
2073,325254177
2074,37862753
2075,1282375555892105216
2076,1195127066271858688
2077,1131266473408774145
2078,1051923781780983809
2079,313958700
2080,1100417155999428608
2081,1109116844
2082,157884426
2083,4903209735
2084,4870756271
2085,213006466
2086,36294697
2087,1369314804452761608
2088,148596884
2089,164316311
2090,2237584224
2091,972215348996034560
2092,186576775
2093,3600120742
2094,702263563
2095,328708607
2096,149985248
2097,136985435
2098,420512626
2099,187326126
2100,1299829521496113152
2101,1255121363481825281
2102,4194888215
2103,1311792507051814912
2104,892480665865912320
2105,191965081
2106,747576601819385857
2107,1277405779247628289
2108,194733144
2109,177944624
2110,153373867
2111,1247705434758287361
2112,151611653
2113,1226905522126884871
2114,987337243131109376
2115,547198311
2116,1935296545
2117,1873909063
2118,856211266158944262
2119,2205950088
2120,173280493
2121,316226395
2122,87452661
2123,2939710983
2124,151449451
2125,555178424
2126,1491852109
2127,3429201268
2128,86574872
2129,1220704871176966146
2130,2157279348
2131,1234169741432033280
2132,348827030
2133,262949677
2134,1319045692036423680
2135,279318348
2136,839884467103744004
2137,724293836
2138,792049332090445824
2139,1212140608539594752
2140,1212146290340945920
2141,4892268489
2142,2165537297
2143,449712065
2144,4828294709
2145,702623982852378625
2146,803155110
2147,554826460
2148,1290004615287771136
2149,3741324202
2150,1341623600227512321
2151,1520229254
2152,1093609535313453058
2153,886026356806627328
2154,2788297011
2155,366675990
2156,151520084
2157,1108892582745178112
2158,139766311
2159,711529935412838401
2160,255284288
2161,252605344
2162,2777341060
2163,196888473
2164,2830500130
2165,1243013545580728322
2166,243624610
2167,4775222727
2168,144696785
2169,820003165001105409
2170,169884650
2171,1138229250950139905
2172,2750848096
2173,3289018349
2174,1017014915905843200
2175,94730933
2176,492685867
2177,300795636
2178,2488328856
2179,797996891988492288
2180,1027254488
2181,1021942432680894464
2182,1152574232
2183,45737534
2184,754259918
2185,162437449
2186,246128227
2187,267505636
2188,172905807
2189,1649276222
2190,172993005
2191,971775517
2192,181336743
2193,1144718982668267520
2194,128964457
2195,138039861
2196,75603470
2197,138098000
2198,713013732490784769
2199,147647383
2200,140825793
2201,239632194
2202,1265759858
2203,2157968311
2204,828738847324459010
2205,1012428390194966529
2206,437918220
2207,2657924021
2208,26325179
2209,1323389352
2210,378377725
2211,559126465
2212,282290518
2213,3226676235
2214,58741089
2215,1293322147
2216,812482873961877506
2217,208808504
2218,1170596343695499265
2219,234955754
2220,908452741701398528
2221,185789299
2222,1296717765273935877
2223,283762641
2224,1074405248465285120
2225,430016297
2226,1942189994
2227,143135629
2228,2279476794
2229,70724306
2230,1354904202229637121
2231,148558732
2232,383318876
2233,1387962792
2234,138430986
2235,2180160501
2236,4709815332
2237,1398528416
2238,1607256895
2239,803716209556541440
2240,836656103161278465
2241,35734350
2242,173608031
2243,1611203822
2244,2218605446
2245,4166415130
2246,382582233
2247,4083267719
2248,135554733
2249,795699343655366656
2250,1323032530572947458
2251,2336211387
2252,1310340847
2253,140980147
2254,200317616
2255,120960340
2256,138876046
2257,200936622
2258,3977057477
2259,176276685
2260,2536115590
2261,874119200205418497
2262,282102187
2263,4749674602
2264,1611512233
2265,1183456464691707904
2266,238885135
2267,171501702
2268,1189334113234366465
2269,1011378459111763968
2270,200540760
2271,1697661450
2272,876856419231911936
2273,2560539311
2274,1132327443119972352
2275,160988385
2276,464296300
2277,3908930669
2278,1147165861050032130
2279,4540141155
2280,933034746061447169
2281,241784234
2282,328300795
2283,1062042813238575104
2284,1315998385921556481
2285,3344051025
2286,2574584230
2287,1244745846
2288,1128715099554963457
2289,32961083
2290,501198359
2291,194704727
2292,1199674874731646976
2293,1331636004399296522
2294,887993216
2295,1053448552616210433
2296,45393745
2297,1292646955420704769
2298,815315055478788096
2299,186094218
2300,717067333462790144
2301,145020013
2302,35169194
2303,1674446316
2304,315320072
2305,1351568673320951812
2306,1212958979480883200
2307,200364986
2308,858682567
2309,1340922110
2310,204817424
2311,791699809279287296
2312,1641005204
2313,3590352574
2314,1250938304347938816
2315,1198998467139555330
2316,772594520978489345
2317,168787730
2318,1629193591
2319,1220823961971429382
2320,1070849746187812864
2321,1258842478163230721
2322,703994168
2323,551025527
2324,711710889657962496
2325,2872872449
2326,3077788095
2327,936774490503176192
2328,1189584182
2329,1314289344551751683
2330,1266054652140888070
2331,151524020
2332,180185008
2333,318163138
2334,912458243502432258
2335,204414826
2336,1080654319005896709
2337,164239798
2338,4833880438
2339,4498816109
2340,1258901442125090818
2341,867223140
2342,3411172191
2343,215866414
2344,940796581305028608
2345,99124127
2346,924293715652415488
2347,1302839402889203712
2348,833765075194433536
2349,140920012
2350,1300038862945869831
2351,1245964397115314177
2352,1024370994574712832
2353,955040458497028096
2354,500269004
2355,828140486082838528
